GameID,GameName
624,Horizon: Zero Dawn - The Frozen Wilds Review
625,Call Of Duty: WWII Review
626,Super Lucky's Tale Review
627,Wolfenstein 2: The New Colossus Review
628,Life Is Strange: Before The Storm - Episode 2 - Brave New World Review
629,Megaton Rainfall Review
630,The Mummy Demastered Review
631,Super Mario Odyssey Review
632,Assassin's Creed Origins Review
633,Arktika.1 Review
634,Destiny 2 Review
635,Golf Story Review
636,Elex Review
637,WWE 2K18 Review
638,Fire Emblem Warriors Review
639,South Park: The Fractured But Whole Review
640,The Evil Within 2 Review
641,The Flame in the Flood Review
642,Stardew Valley Review
643,A Hat In Time Review
644,Gundam Versus Review
645,Axiom Verge Review
646,FIFA 18 Nintendo Switch Review
647,Batman - The Enemy Within: The Enigma - Episode 1 Review
648,Batman: The Enemy Within - Episode 2: The Pact Review
649,Forza Motorsport 7 Review
650,NBA Live 18 Review
651,Star Fox 2 Review
652,Danganronpa V3: Killing Harmony Review
653,WRC 7 Review
654,Figment Review
655,NBA 2K18 Review
656,Total War: Warhammer 2 Review
657,Ruiner Review
658,SteamWorld Dig 2 Review
659,FIFA 18 Review
660,Project Cars 2 Review
661,Marvel Vs. Capcom: Infinite Review
662,Tooth And Tail Review
663,NHL 18 Review
664,Echo Review
665,PES 2018 Review
666,Dishonored: Death Of The Outsider Review
667,Don't Knock Twice Review
668,Ys VIII: Lacrimosa Of Dana Review
669,ARK: Survival Evolved Review
670,Metroid: Samus Returns Review
671,Knack 2 Review
672,Everybody's Golf Review
673,XCOM 2: War Of The Chosen Review
674,Life Is Strange: Before The Storm - Episode 1 - Awake Review
675,Warriors All-Stars Review
676,Last Day Of June Review
677,Absolver Review
678,Mario + Rabbids: Kingdom Battle Review
679,F1 2017 Review
680,Distrust Review
681,Madden NFL 18 Review
682,Guardians Of The Galaxy - Episode 3: More Than A Feeling Review
683,Yonder: The Cloud Catcher Chronicles Review
684,The Pillars Of The Earth Review
685,Thumper Review
686,Uncharted: The Lost Legacy Review
687,Observer Review
688,The Long Dark Review
689,Agents Of Mayhem Review
690,Matterfall Review
691,Lawbreakers PC Review
692,Lawbreakers PS4 Review
693,Gigantic Review
694,Mega Man Legacy Collection 2 Review
695,Rez Infinite Review
696,Redeemer Review
697,Tacoma Review
698,Miitopia Review
699,For Honor Review
700,Sundered Review
701,Hey Pikmin Review
702,Pyre Review
703,Splatoon 2 Review
704,Diablo 3: Rise Of The Necromancer Review
705,Final Fantasy 14: Stormblood Review
706,Final Fantasy 12: The Zodiac Age Review
707,Rakuen Review
708,The Mage's Tale Review
709,Get Even Review
710,Ever Oasis Review
711,Valkyria Revolution Review
712,Cities: Skylines - Mass Transit Review
713,Star Trek: Bridge Crew Review
714,Nex Machina Review
715,Impact Winter Review
716,Reservoir Dogs: Bloody Days Review
717,The Fidelio Incident Review
718,Guardians Of The Galaxy - Episode 2: Under Pressure Review
719,The Walking Dead: A New Frontier - Episode Five: Under the Gallows Review
720,The Town Of Light Review
721,Steel Division: Normandy '44 Review
722,Arms Review
723,Wipeout Omega Collection Review
724,Dirt 4 Review
725,Tekken 7 Review
726,Friday The 13th: The Game Review
727,Tokyo 42 Review
728,The Elder Scrolls III: Morrowind Review
729,Perception Review
730,Danger Zone Review
731,Rime Review
732,Endless Space 2 Review
733,Call Of Duty: Black Ops 3 Zombies Chronicles Review
734,Birthdays The Beginning Review
735,Mages of Mystralia Review
736,Farpoint Review
737,The Surge Review
738,Prey Review
739,Fire Emblem Echoes: Shadows of Valentia Review
740,Injustice 2 Review
741,NBA Playgrounds Review
742,Strafe Review
743,Expeditions: Viking Review
744,Super Rude Bear Resurrection Review
745,Pinstripe Review
746,Tumbleseed Review
747,Little Nightmares Review
748,Syberia 3 Review
749,The Walking Dead: A New Frontier - Episode Four: Thicker Than Water Review
750,The Sexy Brutale Review
751,Cosmic Star Heroine Review
752,What Remains of Edith Finch Review
753,Dragon Quest Heroes II Review
754,Sniper Ghost Warrior 3 Review
755,Puyo Puyo Tetris Review
756,Outlast 2 Review
757,The Disney Afternoon Collection Review
758,Mario Kart 8 Deluxe Review
759,"Warhammer 40,000: Dawn Of War III Review"
760,Wonder Boy: The Dragon's Trap Review
761,Guardians Of The Galaxy - Episode 1: Tangled Up In Blue Review
762,Mr. Shifty Review
763,Toukiden 2 Review
764,Drawn To Death Review
765,Hacknet - Labyrinths Review
766,Momodora: Reverie Under The Moonlight Review
767,Bulletstorm: Full Clip Edition Review
768,Has-Been Heroes Review
769,Parappa The Rapper Remastered Review
770,Yooka-Laylee Review
771,Rain World Review
772,The Walking Dead: The Telltale Series - A New Frontier Ep. 3: Above The Law Review
773,Snake Pass Review
774,Thimbleweed Park Review
775,Flatout 4: Total Insanity Review
776,Dark Souls 3: The Ringed City Review
777,Stories Untold Review
778,Persona 5 Review
779,Everything Review
780,Mass Effect: Andromeda Review
781,Malicious Fallen Review
782,Shovel Knight: Specter Of Torment Review
783,Styx: Shards Of Darkness Review
784,Fast RMX Review
785,Ghost Recon: Wildlands Review
786,Snipperclips Review
787,Torment: Tides of Numenera Review
788,Loot Rascals Review
789,The Legend Of Zelda: Breath Of The Wild Review
790,Super Bomberman R Review
791,1-2-Switch Review
792,Skylanders Imaginators Review
793,Story of Seasons: Trio of Towns Review
794,Ride 2 Review
795,Berserk And The Band Of The Hawk Review
796,Psychonauts In The Rhombus Of Ruin Review
797,Diluvion Review
798,Halo Wars 2 Review
799,Divide Review
800,Sniper Elite 4 Review
801,Fire Emblem Heroes Review
802,Poochy and Yoshi’s Woolly World Review
803,Nioh Review
804,"Warhammer 40,000: Sanctus Reach Review"
805,Double Dragon 4 Review
806,Beholder Review
807,Linelight Review
808,Dynasty Warriors: Godseekers Review
809,Urban Empire Review
810,Tropico 4 Review
811,Kingdom Hearts HD 2.8: Final Chapter Prologue Review
812,Resident Evil 7: Biohazard Review
813,Tales of Berseria Review
814,Yakuza 0 Review
815,Gravity Rush 2 Review
816,Wild Guns Reloaded Review
817,Chronos Review
818,Shantae: Half-Genie Hero Review
819,Space Hulk: Deathwing Review
820,The Walking Dead: The Telltale Series - A New Frontier Ep. 2: Ties That Bind Part Two Review
821,The Walking Dead: The Telltale Series - A New Frontier Ep. 1: Ties That Bind Part One Review
822,Shadow Tactics: Blades of the Shogun Review
823,Werewolves Within Review
824,Dragon Ball Fusions Review
825,Steep Review
826,I Expect You to Die Review
827,Super Mario Run Review
828,Killing Floor 2 Review
829,Sword Art Online: Hollow Realization Review
830,Silence Review
831,Cities: Skylines - Natural Disasters Review
832,Planet Coaster Review
833,Robinson: The Journey Review
834,The Last Guardian Review
835,Dead Rising 4 Review
836,Orwell Review
837,Final Fantasy 15 Review
838,Watch Dogs 2 Review
839,Hitman Review
840,Overcooked Review
841,Hitman Episode One Review
842,Hitman Episode Two Review
843,Football Manager 2017 Review
844,Doom Review
845,Pokemon Sun and Moon Review
846,Here They Lie Review
847,Dragon Ball: Xenoverse 2 Review
848,Dishonored 2 Review
849,Tyranny Review
850,Call of Duty: Infinite Warfare Review
851,Skyshine's Bedlam Review
852,Firewatch Review
853,Warhammer: End Times -- Vermintide Review
854,Batman - The Telltale Series: New World Order - Episode 3 Review
855,Oceanhorn Review
856,Darkest Dungeon Review
857,Halo 5: Guardians Review
858,Dark Souls 3: Ashes of Ariandel Review
859,Butcher Review
860,World of Final Fantasy Review
861,Civilization 6 Review
862,Titanfall 2 Review
863,100ft Robot Golf Review
864,The Silver Case Review
865,WWE 2K17 Review
866,Eagle Flight Review
867,Battlefield 1 Review
868,Giant Machines 2017 Review
869,RIGS Mechanized Combat League Review
870,Shadow Warrior 2 Review
871,Mafia 3 Review
872,Duke Nukem 3D: 20th Anniversary World Tour Review
873,Atlas Reactor Review
874,Rise of the Tomb Raider Review
875,Battlezone VR Review
876,Gears of War 4 Review
877,Yo-Kai Watch 2 Review
878,PlayStation VR Worlds Review
879,Paper Mario: Color Splash Review
880,Batman: Arkham VR Review
881,Until Dawn: Rush of Blood Review
882,SuperHyper Cube Review
883,Sonic Boom: Fire and Ice Review
884,Azure Striker Gunvolt 2 Review
885,River City: Tokyo Rumble Review
886,World of Warcraft: Legion Review
887,Forza Horizon 3 Review
888,XCOM 2 Review
889,FIFA 17 Review
890,Destiny: Rise of Iron Review
891,NBA2K17 Review
892,God Eater 2: Rage Burst Review
893,Pro Evolution Soccer 2017 Review
894,Batman - The Telltale Series: Children of Arkham - Episode 2 Review
895,Worms W.M.D. Review
896,Shin Megami Tensei 4: Apocalypse Review
897,ReCore Review
898,The Tomorrow Children Review
899,The Final Station Review
900,Phoenix Wright: Ace Attorney - Spirit of Justice Review
901,Jotun Review
902,NHL 17 Review
903,F1 2016 Review
904,Mother Russia Bleeds Review
905,Grow Up Review
906,Valley Review
907,Obduction Review
908,Master of Orion Review
909,Alone With You Review
910,Jojo's Bizarre Adventure: Eyes of Heaven Review
911,Attack on Titan Review
912,Madden NFL 17 Review
913,Metroid Prime: Federation Force Review
914,Inside Review
915,The King of Fighters XIV Review
916,Deus Ex: Mankind Divided Review
917,Deus Ex Go Review
918,Bound Review
919,Kentucky Route Zero Act IV Review
920,This is the Police Review
921,Abzu Review
922,Batman - The Telltale Series: Realm of Shadows - Episode 1 Review
923,God Eater Resurrection Review
924,Necropolis Review
925,Kerbal Space Program Review
926,Quadrilateral Cowboy Review
927,Headlander Review
928,The Assembly Review
929,I Am Setsuna Review
930,Brigador Review
931,Ghostbusters Review
932,The Technomancer Review
933,Videoball Review
934,Breached Review
935,Pokemon Go Review
936,Monster Hunter Generations Review
937,Song of the Deep Review
938,Furi Review
939,7 Days to Die Review
940,Asemblance Review
941,7th Dragon III Code: VFD Review
942,I Get This Call Every Day Review
943,Space Run Galaxy Review
944,Zero Escape: Zero Time Dilemma Review
945,Dead by Daylight Review
946,Duskers Review
947,The Division: Underground Expansion Review
948,The Solus Project Review
949,Umbrella Corps Review
950,Lego Star Wars: The Force Awakens Review
951,Star Ocean: Integrity and Faithlessness Review
952,Tokyo Mirage Sessions #FE Review
953,Mighty No. 9 Review
954,Trials of the Blood Dragon Review
955,The Way Review
956,Dropsy Review
957,Hearts of Iron 4 Review
958,Dangerous Golf Review
959,Tropico 5 Penultimate Edition Review
960,Sherlock Holmes: The Devil's Daughter Review
961,Excubitor Review
962,Mirror's Edge Catalyst Review
963,Mirror's Edge Review
964,Edge of Nowhere Review
965,Odin Sphere Leifthrasir Review
966,Duelyst Review
967,Teenage Mutant Ninja Turtles: Mutants in Manhattan Review
968,The Witcher 3: Wild Hunt - Blood and Wine Review
969,Kirby: Planet Robobot Review
970,Overwatch Review
971,Fallout 4 Far Harbor Review
972,Hitman Go VR Review
973,Shadow of the Beast Review
974,Party Hard Review
975,Total War: Warhammer Review
976,Homefront: The Revolution Review
977,Doom Review
978,Stellaris Review
979,Soft Body Review
980,Tastee: Lethal Tactics Review
981,The Magic Circle: Gold Edition Review
982,Alienation Review
983,Destiny: The Taken King Review
984,Galak-Z: The Void Review
985,Battleborn Review
986,Uncharted 4: A Thief's End Review
987,"Invisible, Inc. Console Edition Review"
988,P.O.L.L.E.N Review
989,Offworld Trading Company Review
990,The Walking Dead: Michonne - Episode 3: What We Deserve Review
991,Severed Review
992,Star Fox Zero Review
993,Ashes of the Singularity Review
994,The Aquatic Adventure of the Last Human Review
995,The Banner Saga 2 Review
996,Dead Star Review
997,Stranger of Sword City Review
998,Baldur's Gate: Siege of Dragonspear Review
999,Salt and Sanctuary Review
1000,Bravely Second: End Layer Review
1001,MLB The Show 16 Review
1002,Ratchet & Clank Review
1003,Enter the Gungeon Review
1004,The Walking Dead: Michonne - Episode 2: Give No Shelter Review
1005,Grim Dawn Review
1006,Hyper Light Drifter Review
1007,Slain Review
1008,Into the Stars Review
1009,Dark Souls 3 Review
1010,Black Desert Online Review
1011,Quantum Break Review
1012,Adr1ft Review
1013,Lucky's Tale Review
1014,Trackmania Turbo Review
1015,Dirt Rally Review
1016,Samorost 3 Review
1017,Galactic Civilizations III: Mercenaries Review
1018,Republique Review
1019,Cities: Skylines Snowfall Review
1020,Tom Clancy's The Division Review
1021,Moon Hunters Review
1022,Hyrule Warriors Legends Review
1023,Shardlight Review
1024,EA Sports UFC 2 Review
1025,Pokken Tournament Review
1026,Casey Powell Lacrosse 16 Review
1027,Dariusburst: Chronicle Saviours Review
1028,Project X Zone 2 Review
1029,Naruto Shippuden: Ultimate Ninja Storm 4 Review
1030,Heavy Rain Review
1031,Devil Daggers Review
1032,Far Cry Primal Review
1033,Gears of War: Ultimate Edition Review
1034,Gears of War Review
1035,The Legend of Zelda: Twilight Princess HD Review
1036,Klaus Review
1037,Fortified Review
1038,Pillars of Eternity: The White March Part 2 Review
1039,Superhot Review
1040,Arslan: The Warrior of Legend Review
1041,Assassin's Creed Chronicles: Russia Review
1042,The Walking Dead: Michonne - Episode 1: In Too Deep Review
1043,Street Fighter 5 Review
1044,Plants vs. Zombies: Garden Warfare 2 Review
1045,Fire Emblem Fates: Conquest Review
1046,Fire Emblem Fates: Birthright Review
1047,Fire Emblem Fates: Revelation Review
1048,Dying Light: The Following Review
1049,Layers of Fear Review
1050,Unravel Review
1051,"That Dragon, Cancer Review"
1052,Devilian Review
1053,The Mean Greens - Plastic Warfare Review
1054,Dead Island: Riptide Review
1055,Blade & Soul Review
1056,Dragon's Lair Review
1057,Lego Marvel's Avengers Review
1058,The Deadly Tower of Monsters Review
1059,Hard West Review
1060,Mario & Luigi: Paper Jam Review
1061,Bombshell Review
1062,This War of Mine: The Little Ones Review
1063,Tharsis Review
1064,SteamWorld Heist Review
1065,Gravity Rush Remastered Review
1066,Final Fantasy Explorers Review
1067,Minecraft Story Mode--Episode 4: A Block and a Hard Place Review
1068,The Witness Review
1069,Homeworld: Deserts of Kharak Review
1070,King's Quest Chapter 2: Rubble Without a Cause Review
1071,Dirt Rally Review
1072,Resident Evil 0: HD Remaster Review
1073,Oxenfree Review
1074,Fat Princess Adventures Review
1075,Assassin’s Creed Chronicles: India Review
1076,Amplitude Review
1077,Beyond: Two Souls Review
1078,Yakuza 5 Review
1079,Just Cause 3 Review
1080,Xenoblade Chronicles X Review
1081,The Crew: Wild Run Edition Review
1082,Mario Tennis: Ultra Smash Review
1083,Minecraft: Story Mode Episode Three--The Last Place You Look Review
1084,Forza Motorsport 6 Review
1085,Anno 2205 Review
1086,Bloodborne: The Old Hunters Review
1087,Starcraft 2: Legacy of the Void Review
1088,Danganronpa Another Episode: Ultra Despair Girls Review
1089,Lost Dimension Review
1090,Star Wars Battlefront Review
1091,The Park Review
1092,Game of Thrones: Episode Six — The Ice Dragon Review
1093,Read Only Memories Review
1094,Call of Duty: Black Ops 3 Review
1095,Football Manager 2016 Review
1096,WWE 2K16 Review
1097,Fallout 4 Review
1098,Sword Coast Legends Review
1099,Need For Speed Review
1100,Yo-Kai Watch Review
1101,Minecraft: Story Mode Episode Two -- Assembly Required Review
1102,Assassin's Creed Syndicate Review
1103,Armikrog Review
1104,Runbow Review
1105,Tales of Zestiria Review
1106,The Legend of Zelda: Tri Force Heroes Review
1107,Guitar Hero Live Review
1108,Mushroom 11 Review
1109,The Legend of Legacy Review
1110,"Life is Strange, Episode Five Review"
1111,Tales from the Borderlands: Episode Five — The Vault of the Traveler Review
1112,Metal Gear Solid V: The Phantom Pain Review
1113,Animal Crossing: Happy Home Designer Review
1114,Prison Architect Review
1115,NBA Live 16 Review
1116,Fatal Frame: Maiden of Black Water Review
1117,Minecraft: Story Mode Episode One--The Order of the Stone Review
1118,Uncharted: The Nathan Drake Collection Review
1119,Transformers: Devastation Review
1120,Elite: Dangerous Review
1121,Chibi-Robo Zip Lash Review
